season_key,grade_key,name,tier,division,team_count,age_band,playhq_id
amnd-winter-2000,amnd-winter-2000-sub-junior-5,Sub-Junior 5,9,5,8,Junior,archive:amnd-winter-2000:sub-junior-5
amnd-winter-2000,amnd-winter-2000-sub-junior-6,Sub-Junior 6,9,6,8,Junior,archive:amnd-winter-2000:sub-junior-6
amnd-winter-2000,amnd-winter-2000-sub-junior-7,Sub-Junior 7,9,7,6,Junior,archive:amnd-winter-2000:sub-junior-7
amnd-winter-2001,amnd-winter-2001-amnd-league,AMND League,3,,10,Senior,archive:amnd-winter-2001:amnd-league
amnd-winter-2001,amnd-winter-2001-a-grade,A. Grade,4,,10,Senior,archive:amnd-winter-2001:a-grade
amnd-winter-2001,amnd-winter-2001-b-1,B. 1,5,1,10,Senior,archive:amnd-winter-2001:b-1
amnd-winter-2001,amnd-winter-2001-b-2,B. 2,5,2,10,Senior,archive:amnd-winter-2001:b-2
amnd-winter-2001,amnd-winter-2001-b-3,B. 3,5,3,9,Senior,archive:amnd-winter-2001:b-3
amnd-winter-2001,amnd-winter-2001-b-4,B. 4,5,4,9,Senior,archive:amnd-winter-2001:b-4
amnd-winter-2001,amnd-winter-2001-c-1,C. 1,7,1,8,Senior,archive:amnd-winter-2001:c-1
amnd-winter-2001,amnd-winter-2001-c-2,C. 2,7,2,9,Senior,archive:amnd-winter-2001:c-2
amnd-winter-2001,amnd-winter-2001-c-3,C. 3,7,3,6,Senior,archive:amnd-winter-2001:c-3
amnd-winter-2001,amnd-winter-2001-h-grade,H Grade,6,6,8,Intermediate,archive:amnd-winter-2001:h-grade
amnd-winter-2001,amnd-winter-2001-inter-1,Inter. 1,6,1,10,Intermediate,archive:amnd-winter-2001:inter-1
amnd-winter-2001,amnd-winter-2001-inter-2,Inter. 2,6,2,10,Intermediate,archive:amnd-winter-2001:inter-2
amnd-winter-2001,amnd-winter-2001-inter-3,Inter. 3,6,3,10,Intermediate,archive:amnd-winter-2001:inter-3
amnd-winter-2001,amnd-winter-2001-inter-4,Inter. 4,6,4,9,Intermediate,archive:amnd-winter-2001:inter-4
amnd-winter-2001,amnd-winter-2001-inter-5,Inter. 5,6,5,6,Intermediate,archive:amnd-winter-2001:inter-5
amnd-winter-2001,amnd-winter-2001-junior-1,Junior 1,8,1,10,Junior,archive:amnd-winter-2001:junior-1
amnd-winter-2001,amnd-winter-2001-junior-2,Junior 2,8,2,10,Junior,archive:amnd-winter-2001:junior-2
amnd-winter-2001,amnd-winter-2001-junior-3,Junior 3,8,3,9,Junior,archive:amnd-winter-2001:junior-3
amnd-winter-2001,amnd-winter-2001-junior-4,Junior 4,8,4,10,Junior,archive:amnd-winter-2001:junior-4
amnd-winter-2001,amnd-winter-2001-junior-5,Junior 5,8,5,8,Junior,archive:amnd-winter-2001:junior-5
amnd-winter-2001,amnd-winter-2001-junior-6,Junior 6,8,6,8,Junior,archive:amnd-winter-2001:junior-6
amnd-winter-2001,amnd-winter-2001-primary-1,Primary 1,10,1,8,Junior,archive:amnd-winter-2001:primary-1
amnd-winter-2001,amnd-winter-2001-primary-2,Primary 2,10,2,8,Junior,archive:amnd-winter-2001:primary-2
amnd-winter-2001,amnd-winter-2001-primary-3,Primary 3,10,3,6,Junior,archive:amnd-winter-2001:primary-3
amnd-winter-2001,amnd-winter-2001-primary-4,Primary 4,10,4,6,Junior,archive:amnd-winter-2001:primary-4
amnd-winter-2001,amnd-winter-2001-primary-5,Primary 5,10,5,6,Junior,archive:amnd-winter-2001:primary-5
amnd-winter-2001,amnd-winter-2001-sub-junior-1,Sub-Junior 1,9,1,8,Junior,archive:amnd-winter-2001:sub-junior-1
amnd-winter-2001,amnd-winter-2001-sub-junior-2,Sub-Junior 2,9,2,8,Junior,archive:amnd-winter-2001:sub-junior-2
amnd-winter-2001,amnd-winter-2001-sub-junior-3,Sub-Junior 3,9,3,8,Junior,archive:amnd-winter-2001:sub-junior-3
amnd-winter-2001,amnd-winter-2001-sub-junior-4,Sub-Junior 4,9,4,8,Junior,archive:amnd-winter-2001:sub-junior-4
amnd-winter-2001,amnd-winter-2001-sub-junior-5,Sub-Junior 5,9,5,7,Junior,archive:amnd-winter-2001:sub-junior-5
amnd-winter-2001,amnd-winter-2001-sub-junior-6,Sub-Junior 6,9,6,6,Junior,archive:amnd-winter-2001:sub-junior-6
amnd-winter-2001,amnd-winter-2001-sub-junior-7,Sub-Junior 7,9,7,6,Junior,archive:amnd-winter-2001:sub-junior-7
amnd-winter-2001,amnd-winter-2001-sub-junior-8,Sub-Junior 8,9,8,6,Junior,archive:amnd-winter-2001:sub-junior-8
amnd-winter-2002,amnd-winter-2002-amnd-league,AMND League,3,,10,Senior,archive:amnd-winter-2002:amnd-league
amnd-winter-2002,amnd-winter-2002-a-grade,A. Grade,4,,10,Senior,archive:amnd-winter-2002:a-grade
amnd-winter-2002,amnd-winter-2002-b-1,B. 1,5,1,10,Senior,archive:amnd-winter-2002:b-1
amnd-winter-2002,amnd-winter-2002-b-2,B. 2,5,2,10,Senior,archive:amnd-winter-2002:b-2
amnd-winter-2002,amnd-winter-2002-b-3,B. 3,5,3,10,Senior,archive:amnd-winter-2002:b-3
amnd-winter-2002,amnd-winter-2002-b-4,B. 4,5,4,10,Senior,archive:amnd-winter-2002:b-4
amnd-winter-2002,amnd-winter-2002-c-1,C. 1,7,1,10,Senior,archive:amnd-winter-2002:c-1
amnd-winter-2002,amnd-winter-2002-c-2,C. 2,7,2,7,Senior,archive:amnd-winter-2002:c-2
amnd-winter-2002,amnd-winter-2002-c-3,C. 3,7,3,6,Senior,archive:amnd-winter-2002:c-3
amnd-winter-2002,amnd-winter-2002-h-grade,H Grade,6,6,7,Intermediate,archive:amnd-winter-2002:h-grade
amnd-winter-2002,amnd-winter-2002-inter-1,Inter. 1,6,1,10,Intermediate,archive:amnd-winter-2002:inter-1
amnd-winter-2002,amnd-winter-2002-inter-2,Inter. 2,6,2,10,Intermediate,archive:amnd-winter-2002:inter-2
amnd-winter-2002,amnd-winter-2002-inter-3,Inter. 3,6,3,10,Intermediate,archive:amnd-winter-2002:inter-3
amnd-winter-2002,amnd-winter-2002-inter-4,Inter. 4,6,4,9,Intermediate,archive:amnd-winter-2002:inter-4
amnd-winter-2002,amnd-winter-2002-inter-5,Inter. 5,6,5,6,Intermediate,archive:amnd-winter-2002:inter-5
amnd-winter-2002,amnd-winter-2002-inter-6,Inter. 6,6,6,7,Intermediate,archive:amnd-winter-2002:inter-6
amnd-winter-2002,amnd-winter-2002-junior-1,Junior 1,8,1,10,Junior,archive:amnd-winter-2002:junior-1
amnd-winter-2002,amnd-winter-2002-junior-2,Junior 2,8,2,10,Junior,archive:amnd-winter-2002:junior-2
amnd-winter-2002,amnd-winter-2002-junior-3,Junior 3,8,3,10,Junior,archive:amnd-winter-2002:junior-3
amnd-winter-2002,amnd-winter-2002-junior-4,Junior 4,8,4,9,Junior,archive:amnd-winter-2002:junior-4
amnd-winter-2002,amnd-winter-2002-junior-5,Junior 5,8,5,9,Junior,archive:amnd-winter-2002:junior-5
amnd-winter-2002,amnd-winter-2002-junior-6,Junior 6,8,6,9,Junior,archive:amnd-winter-2002:junior-6
amnd-winter-2002,amnd-winter-2002-primary-1,Primary 1,10,1,8,Junior,archive:amnd-winter-2002:primary-1
amnd-winter-2002,amnd-winter-2002-primary-2,Primary 2,10,2,8,Junior,archive:amnd-winter-2002:primary-2
amnd-winter-2002,amnd-winter-2002-primary-3,Primary 3,10,3,6,Junior,archive:amnd-winter-2002:primary-3
amnd-winter-2002,amnd-winter-2002-primary-4,Primary 4,10,4,6,Junior,archive:amnd-winter-2002:primary-4
amnd-winter-2002,amnd-winter-2002-primary-5,Primary 5,10,5,6,Junior,archive:amnd-winter-2002:primary-5
amnd-winter-2002,amnd-winter-2002-sub-junior-1,Sub-Junior 1,9,1,8,Junior,archive:amnd-winter-2002:sub-junior-1
amnd-winter-2002,amnd-winter-2002-sub-junior-2,Sub-Junior 2,9,2,8,Junior,archive:amnd-winter-2002:sub-junior-2
amnd-winter-2002,amnd-winter-2002-sub-junior-3,Sub-Junior 3,9,3,8,Junior,archive:amnd-winter-2002:sub-junior-3
amnd-winter-2002,amnd-winter-2002-sub-junior-4,Sub-Junior 4,9,4,8,Junior,archive:amnd-winter-2002:sub-junior-4
amnd-winter-2002,amnd-winter-2002-sub-junior-5,Sub-Junior 5,9,5,8,Junior,archive:amnd-winter-2002:sub-junior-5
amnd-winter-2002,amnd-winter-2002-sub-junior-6,Sub-Junior 6,9,6,8,Junior,archive:amnd-winter-2002:sub-junior-6
amnd-winter-2002,amnd-winter-2002-sub-junior-7,Sub-Junior 7,9,7,8,Junior,archive:amnd-winter-2002:sub-junior-7
amnd-winter-2003,amnd-winter-2003-amnd-league,AMND League,3,,10,Senior,archive:amnd-winter-2003:amnd-league
amnd-winter-2003,amnd-winter-2003-a-grade,A. Grade,4,,10,Senior,archive:amnd-winter-2003:a-grade
amnd-winter-2003,amnd-winter-2003-b-1,B. 1,5,1,10,Senior,archive:amnd-winter-2003:b-1
amnd-winter-2003,amnd-winter-2003-b-2,B. 2,5,2,10,Senior,archive:amnd-winter-2003:b-2
amnd-winter-2003,amnd-winter-2003-b-3,B. 3,5,3,10,Senior,archive:amnd-winter-2003:b-3
amnd-winter-2003,amnd-winter-2003-b-4,B. 4,5,4,10,Senior,archive:amnd-winter-2003:b-4
amnd-winter-2003,amnd-winter-2003-c-1,C. 1,7,1,10,Senior,archive:amnd-winter-2003:c-1
amnd-winter-2003,amnd-winter-2003-c-2,C. 2,7,2,8,Senior,archive:amnd-winter-2003:c-2
amnd-winter-2003,amnd-winter-2003-c-3,C. 3,7,3,8,Senior,archive:amnd-winter-2003:c-3
amnd-winter-2003,amnd-winter-2003-c-4,C. 4,7,4,7,Senior,archive:amnd-winter-2003:c-4
amnd-winter-2003,amnd-winter-2003-h-grade,H Grade,6,6,7,Intermediate,archive:amnd-winter-2003:h-grade
amnd-winter-2003,amnd-winter-2003-inter-1,Inter. 1,6,1,10,Intermediate,archive:amnd-winter-2003:inter-1
amnd-winter-2003,amnd-winter-2003-inter-2,Inter. 2,6,2,8,Intermediate,archive:amnd-winter-2003:inter-2
amnd-winter-2003,amnd-winter-2003-inter-3,Inter. 3,6,3,8,Intermediate,archive:amnd-winter-2003:inter-3
amnd-winter-2003,amnd-winter-2003-inter-4,Inter. 4,6,4,8,Intermediate,archive:amnd-winter-2003:inter-4
amnd-winter-2003,amnd-winter-2003-inter-5,Inter. 5,6,5,6,Intermediate,archive:amnd-winter-2003:inter-5
amnd-winter-2003,amnd-winter-2003-junior-1,Junior 1,8,1,10,Junior,archive:amnd-winter-2003:junior-1
amnd-winter-2003,amnd-winter-2003-junior-2,Junior 2,8,2,10,Junior,archive:amnd-winter-2003:junior-2
amnd-winter-2003,amnd-winter-2003-junior-3,Junior 3,8,3,10,Junior,archive:amnd-winter-2003:junior-3
amnd-winter-2003,amnd-winter-2003-junior-4,Junior 4,8,4,10,Junior,archive:amnd-winter-2003:junior-4
amnd-winter-2003,amnd-winter-2003-junior-5,Junior 5,8,5,10,Junior,archive:amnd-winter-2003:junior-5
amnd-winter-2003,amnd-winter-2003-junior-6,Junior 6,8,6,10,Junior,archive:amnd-winter-2003:junior-6
amnd-winter-2003,amnd-winter-2003-primary-1,Primary 1,10,1,6,Junior,archive:amnd-winter-2003:primary-1
amnd-winter-2003,amnd-winter-2003-primary-2,Primary 2,10,2,6,Junior,archive:amnd-winter-2003:primary-2
amnd-winter-2003,amnd-winter-2003-primary-3,Primary 3,10,3,6,Junior,archive:amnd-winter-2003:primary-3
amnd-winter-2003,amnd-winter-2003-primary-4,Primary 4,10,4,6,Junior,archive:amnd-winter-2003:primary-4
amnd-winter-2003,amnd-winter-2003-primary-5,Primary 5,10,5,6,Junior,archive:amnd-winter-2003:primary-5
amnd-winter-2003,amnd-winter-2003-primary-6,Primary 6,10,6,6,Junior,archive:amnd-winter-2003:primary-6
amnd-winter-2003,amnd-winter-2003-sub-junior-1,Sub-Junior 1,9,1,8,Junior,archive:amnd-winter-2003:sub-junior-1
amnd-winter-2003,amnd-winter-2003-sub-junior-2,Sub-Junior 2,9,2,8,Junior,archive:amnd-winter-2003:sub-junior-2
amnd-winter-2003,amnd-winter-2003-sub-junior-3,Sub-Junior 3,9,3,8,Junior,archive:amnd-winter-2003:sub-junior-3
amnd-winter-2003,amnd-winter-2003-sub-junior-4,Sub-Junior 4,9,4,8,Junior,archive:amnd-winter-2003:sub-junior-4
amnd-winter-2003,amnd-winter-2003-sub-junior-5,Sub-Junior 5,9,5,8,Junior,archive:amnd-winter-2003:sub-junior-5
amnd-winter-2003,amnd-winter-2003-sub-junior-6,Sub-Junior 6,9,6,8,Junior,archive:amnd-winter-2003:sub-junior-6
amnd-winter-2003,amnd-winter-2003-sub-junior-7,Sub-Junior 7,9,7,6,Junior,archive:amnd-winter-2003:sub-junior-7
amnd-winter-2004,amnd-winter-2004-amnd-league,AMND League,3,,10,Senior,archive:amnd-winter-2004:amnd-league
amnd-winter-2004,amnd-winter-2004-a-grade,A. Grade,4,,10,Senior,archive:amnd-winter-2004:a-grade
amnd-winter-2004,amnd-winter-2004-b-1,B. 1,5,1,10,Senior,archive:amnd-winter-2004:b-1
amnd-winter-2004,amnd-winter-2004-b-2,B. 2,5,2,10,Senior,archive:amnd-winter-2004:b-2
amnd-winter-2004,amnd-winter-2004-b-3,B. 3,5,3,10,Senior,archive:amnd-winter-2004:b-3
amnd-winter-2004,amnd-winter-2004-b-4,B. 4,5,4,10,Senior,archive:amnd-winter-2004:b-4
amnd-winter-2004,amnd-winter-2004-c-1,C. 1,7,1,10,Senior,archive:amnd-winter-2004:c-1
amnd-winter-2004,amnd-winter-2004-c-2,C. 2,7,2,9,Senior,archive:amnd-winter-2004:c-2
amnd-winter-2004,amnd-winter-2004-c-3,C. 3,7,3,6,Senior,archive:amnd-winter-2004:c-3
amnd-winter-2004,amnd-winter-2004-c-4,C. 4,7,4,6,Senior,archive:amnd-winter-2004:c-4
amnd-winter-2004,amnd-winter-2004-h-grade,H Grade,6,6,7,Intermediate,archive:amnd-winter-2004:h-grade
amnd-winter-2004,amnd-winter-2004-inter-1,Inter. 1,6,1,10,Intermediate,archive:amnd-winter-2004:inter-1
amnd-winter-2004,amnd-winter-2004-inter-2,Inter. 2,6,2,10,Intermediate,archive:amnd-winter-2004:inter-2
amnd-winter-2004,amnd-winter-2004-inter-3,Inter. 3,6,3,6,Intermediate,archive:amnd-winter-2004:inter-3
amnd-winter-2004,amnd-winter-2004-inter-4,Inter. 4,6,4,9,Intermediate,archive:amnd-winter-2004:inter-4
amnd-winter-2004,amnd-winter-2004-inter-5,Inter. 5,6,5,6,Intermediate,archive:amnd-winter-2004:inter-5
amnd-winter-2004,amnd-winter-2004-junior-1,Junior 1,8,1,10,Junior,archive:amnd-winter-2004:junior-1
amnd-winter-2004,amnd-winter-2004-junior-2,Junior 2,8,2,10,Junior,archive:amnd-winter-2004:junior-2
amnd-winter-2004,amnd-winter-2004-junior-3,Junior 3,8,3,10,Junior,archive:amnd-winter-2004:junior-3
amnd-winter-2004,amnd-winter-2004-junior-4,Junior 4,8,4,10,Junior,archive:amnd-winter-2004:junior-4
amnd-winter-2004,amnd-winter-2004-junior-5,Junior 5,8,5,10,Junior,archive:amnd-winter-2004:junior-5
amnd-winter-2004,amnd-winter-2004-junior-6,Junior 6,8,6,7,Junior,archive:amnd-winter-2004:junior-6
amnd-winter-2004,amnd-winter-2004-primary-1,Primary 1,10,1,6,Junior,archive:amnd-winter-2004:primary-1
amnd-winter-2004,amnd-winter-2004-primary-2,Primary 2,10,2,6,Junior,archive:amnd-winter-2004:primary-2
amnd-winter-2004,amnd-winter-2004-primary-3,Primary 3,10,3,6,Junior,archive:amnd-winter-2004:primary-3
amnd-winter-2004,amnd-winter-2004-primary-4,Primary 4,10,4,6,Junior,archive:amnd-winter-2004:primary-4
amnd-winter-2004,amnd-winter-2004-primary-5,Primary 5,10,5,6,Junior,archive:amnd-winter-2004:primary-5
amnd-winter-2004,amnd-winter-2004-primary-6,Primary 6,10,6,6,Junior,archive:amnd-winter-2004:primary-6
amnd-winter-2004,amnd-winter-2004-primary-7,Primary 7,10,7,6,Junior,archive:amnd-winter-2004:primary-7
amnd-winter-2004,amnd-winter-2004-sub-junior-1,Sub-Junior 1,9,1,8,Junior,archive:amnd-winter-2004:sub-junior-1
amnd-winter-2004,amnd-winter-2004-sub-junior-2,Sub-Junior 2,9,2,7,Junior,archive:amnd-winter-2004:sub-junior-2
amnd-winter-2004,amnd-winter-2004-sub-junior-3,Sub-Junior 3,9,3,8,Junior,archive:amnd-winter-2004:sub-junior-3
amnd-winter-2004,amnd-winter-2004-sub-junior-4,Sub-Junior 4,9,4,8,Junior,archive:amnd-winter-2004:sub-junior-4
amnd-winter-2004,amnd-winter-2004-sub-junior-5,Sub-Junior 5,9,5,8,Junior,archive:amnd-winter-2004:sub-junior-5
amnd-winter-2004,amnd-winter-2004-sub-junior-6,Sub-Junior 6,9,6,8,Junior,archive:amnd-winter-2004:sub-junior-6
amnd-winter-2004,amnd-winter-2004-sub-junior-7,Sub-Junior 7,9,7,7,Junior,archive:amnd-winter-2004:sub-junior-7
amnd-winter-2005,amnd-winter-2005-amnd-league,AMND League,3,,10,Senior,archive:amnd-winter-2005:amnd-league
amnd-winter-2005,amnd-winter-2005-a-grade,A. Grade,4,,10,Senior,archive:amnd-winter-2005:a-grade
amnd-winter-2005,amnd-winter-2005-b-1,B. 1,5,1,10,Senior,archive:amnd-winter-2005:b-1
amnd-winter-2005,amnd-winter-2005-b-2,B. 2,5,2,10,Senior,archive:amnd-winter-2005:b-2
amnd-winter-2005,amnd-winter-2005-b-3,B. 3,5,3,10,Senior,archive:amnd-winter-2005:b-3
amnd-winter-2005,amnd-winter-2005-b-4,B. 4,5,4,10,Senior,archive:amnd-winter-2005:b-4
amnd-winter-2005,amnd-winter-2005-c-1,C. 1,7,1,8,Senior,archive:amnd-winter-2005:c-1
amnd-winter-2005,amnd-winter-2005-c-2,C. 2,7,2,10,Senior,archive:amnd-winter-2005:c-2
amnd-winter-2005,amnd-winter-2005-c-3,C. 3,7,3,10,Senior,archive:amnd-winter-2005:c-3
amnd-winter-2005,amnd-winter-2005-h-grade,H Grade,6,6,7,Intermediate,archive:amnd-winter-2005:h-grade
amnd-winter-2005,amnd-winter-2005-inter-1,Inter. 1,6,1,10,Intermediate,archive:amnd-winter-2005:inter-1
amnd-winter-2005,amnd-winter-2005-inter-2,Inter. 2,6,2,10,Intermediate,archive:amnd-winter-2005:inter-2
amnd-winter-2005,amnd-winter-2005-inter-3,Inter. 3,6,3,10,Intermediate,archive:amnd-winter-2005:inter-3
amnd-winter-2005,amnd-winter-2005-inter-4,Inter. 4,6,4,10,Intermediate,archive:amnd-winter-2005:inter-4
amnd-winter-2005,amnd-winter-2005-inter-5,Inter. 5,6,5,9,Intermediate,archive:amnd-winter-2005:inter-5
amnd-winter-2005,amnd-winter-2005-junior-1,Junior 1,8,1,10,Junior,archive:amnd-winter-2005:junior-1
amnd-winter-2005,amnd-winter-2005-junior-2,Junior 2,8,2,10,Junior,archive:amnd-winter-2005:junior-2
amnd-winter-2005,amnd-winter-2005-junior-3,Junior 3,8,3,10,Junior,archive:amnd-winter-2005:junior-3
amnd-winter-2005,amnd-winter-2005-junior-4,Junior 4,8,4,9,Junior,archive:amnd-winter-2005:junior-4
amnd-winter-2005,amnd-winter-2005-junior-5,Junior 5,8,5,10,Junior,archive:amnd-winter-2005:junior-5
amnd-winter-2005,amnd-winter-2005-junior-6,Junior 6,8,6,9,Junior,archive:amnd-winter-2005:junior-6
amnd-winter-2005,amnd-winter-2005-primary-1,Primary 1,10,1,6,Junior,archive:amnd-winter-2005:primary-1
amnd-winter-2005,amnd-winter-2005-primary-2,Primary 2,10,2,6,Junior,archive:amnd-winter-2005:primary-2
amnd-winter-2005,amnd-winter-2005-primary-3,Primary 3,10,3,8,Junior,archive:amnd-winter-2005:primary-3
amnd-winter-2005,amnd-winter-2005-primary-4,Primary 4,10,4,6,Junior,archive:amnd-winter-2005:primary-4
amnd-winter-2005,amnd-winter-2005-primary-5,Primary 5,10,5,6,Junior,archive:amnd-winter-2005:primary-5
amnd-winter-2005,amnd-winter-2005-primary-6,Primary 6,10,6,8,Junior,archive:amnd-winter-2005:primary-6
amnd-winter-2005,amnd-winter-2005-sub-junior-1,Sub-Junior 1,9,1,8,Junior,archive:amnd-winter-2005:sub-junior-1
amnd-winter-2005,amnd-winter-2005-sub-junior-2,Sub-Junior 2,9,2,8,Junior,archive:amnd-winter-2005:sub-junior-2
amnd-winter-2005,amnd-winter-2005-sub-junior-3,Sub-Junior 3,9,3,8,Junior,archive:amnd-winter-2005:sub-junior-3
amnd-winter-2005,amnd-winter-2005-sub-junior-4,Sub-Junior 4,9,4,8,Junior,archive:amnd-winter-2005:sub-junior-4
